economy,Country,Worker status,YEAR,HOURS_YEARLY,HOURS_MONTHLY
DEU,Germany,Total,2017,1388.212,115.6843333
DEU,Germany,Total,2018,1380.726,115.0605
DEU,Germany,Total,2019,1372.045,114.3370833
DEU,Germany,Total,2020,1313.566,109.4638333
DEU,Germany,Total,2021,1341.88,111.8233333
DEU,Germany,Total,2022,1340.14,111.6783333
DEU,Germany,Total,2023,1335.274,111.2728333
DEU,Germany,Total,2024,1331.451,110.95425
GRC,Greece,Total,1983,2072.195,172.6829167
GRC,Greece,Total,1984,2002.995,166.91625
GRC,Greece,Total,1985,2020.058,168.3381667
GRC,Greece,Total,1986,2008.683,167.39025
GRC,Greece,Total,1987,1967.921,163.9934167
GRC,Greece,Total,1988,1956.546,163.0455
GRC,Greece,Total,1989,1997.307,166.44225
GRC,Greece,Total,1990,1975.505,164.6254167
GRC,Greece,Total,1991,2004.891,167.07425
GRC,Greece,Total,1992,2031.433,169.2860833
GRC,Greece,Total,1993,2051.34,170.945
GRC,Greece,Total,1994,2018.162,168.1801667
GRC,Greece,Total,1995,2000.821,166.7350833
GRC,Greece,Total,1996,1999.584,166.632
GRC,Greece,Total,1997,1998.202,166.5168333
GRC,Greece,Total,1998,1998.667,166.5555833
GRC,Greece,Total,1999,1995.27,166.2725
GRC,Greece,Total,2000,1997.913,166.49275
GRC,Greece,Total,2001,1991.742,165.9785
GRC,Greece,Total,2002,1984.239,165.35325
GRC,Greece,Total,2003,1982.592,165.216
GRC,Greece,Total,2004,1974.129,164.51075
GRC,Greece,Total,2005,2025.022,168.7518333
GRC,Greece,Total,2006,2014.69,167.8908333
GRC,Greece,Total,2007,2001.087,166.75725
GRC,Greece,Total,2008,1996.603,166.3835833
GRC,Greece,Total,2009,1972.859,164.4049167
GRC,Greece,Total,2010,1931.078,160.9231667
GRC,Greece,Total,2011,1950.219,162.51825
GRC,Greece,Total,2012,1989.93,165.8275
GRC,Greece,Total,2013,1996.605,166.38375
GRC,Greece,Total,2014,1949.332,162.4443333
GRC,Greece,Total,2015,1934.986,161.2488333
GRC,Greece,Total,2016,1942.727,161.8939167
GRC,Greece,Total,2017,1946.938,162.2448333
GRC,Greece,Total,2018,1961.081,163.4234167
GRC,Greece,Total,2019,1917.592,159.7993333
GRC,Greece,Total,2020,1735.434,144.6195
GRC,Greece,Total,2021,1853.799,154.48325
GRC,Greece,Total,2022,1881.747,156.81225
GRC,Greece,Total,2023,1893.062,157.7551667
GRC,Greece,Total,2024,1898.22,158.185
HUN,Hungary,Total,1995,1952.371,162.6975833
HUN,Hungary,Total,1996,1950.144,162.512
HUN,Hungary,Total,1997,1958.439,163.20325
HUN,Hungary,Total,1998,1945.358,162.1131667
HUN,Hungary,Total,1999,1945.036,162.0863333
HUN,Hungary,Total,2000,1940.261,161.6884167
HUN,Hungary,Total,2001,1906.431,158.86925
HUN,Hungary,Total,2002,1892.032,157.6693333
HUN,Hungary,Total,2003,1857.141,154.76175
HUN,Hungary,Total,2004,1850.891,154.2409167
HUN,Hungary,Total,2005,1827.059,152.2549167
HUN,Hungary,Total,2006,1817.931,151.49425
HUN,Hungary,Total,2007,1795.226,149.6021667
HUN,Hungary,Total,2008,1790.623,149.2185833
HUN,Hungary,Total,2009,1755.303,146.27525
HUN,Hungary,Total,2010,1759.832,146.6526667
HUN,Hungary,Total,2011,1747.195,145.5995833
HUN,Hungary,Total,2012,1744.73,145.3941667
HUN,Hungary,Total,2013,1740.719,145.0599167
HUN,Hungary,Total,2014,1749.015,145.75125
HUN,Hungary,Total,2015,1742.848,145.2373333
HUN,Hungary,Total,2016,1755.904,146.3253333
HUN,Hungary,Total,2017,1749.673,145.8060833
HUN,Hungary,Total,2018,1736.875,144.7395833
HUN,Hungary,Total,2019,1728.264,144.022
HUN,Hungary,Total,2020,1653.149,137.7624167
HUN,Hungary,Total,2021,1682.396,140.1996667
HUN,Hungary,Total,2022,1691.617,140.9680833
HUN,Hungary,Total,2023,1671.139,139.2615833
HUN,Hungary,Total,2024,1674.274,139.5228333
ISL,Iceland,Total,1970,2046.67,170.5558333
ISL,Iceland,Total,1971,2006.881,167.2400833
ISL,Iceland,Total,1972,1972.663,164.3885833
ISL,Iceland,Total,1973,1954.659,162.88825
ISL,Iceland,Total,1974,1929.074,160.7561667
ISL,Iceland,Total,1975,1903.458,158.6215
ISL,Iceland,Total,1976,1874.998,156.2498333
ISL,Iceland,Total,1977,1831.44,152.62
ISL,Iceland,Total,1978,1791.557,149.2964167
ISL,Iceland,Total,1979,1778.233,148.1860833
ISL,Iceland,Total,1980,1767.798,147.3165
ISL,Iceland,Total,1981,1761.146,146.7621667
ISL,Iceland,Total,1982,1763.98,146.9983333
ISL,Iceland,Total,1983,1763.995,146.9995833
ISL,Iceland,Total,1984,1762.092,146.841
ISL,Iceland,Total,1985,1761.153,146.76275
ISL,Iceland,Total,1986,1753.577,146.1314167
ISL,Iceland,Total,1987,1751.647,145.9705833
ISL,Iceland,Total,1988,1759.242,146.6035
ISL,Iceland,Total,1989,1754.53,146.2108333
ISL,Iceland,Total,1990,1744.093,145.3410833
ISL,Iceland,Total,1991,1747.822,145.6518333
ISL,Iceland,Total,1992,1752.689,146.0574167
ISL,Iceland,Total,1993,1756.434,146.3695
ISL,Iceland,Total,1994,1764.222,147.0185
ISL,Iceland,Total,1995,1733.685,144.47375
ISL,Iceland,Total,1996,1758.782,146.5651667
ISL,Iceland,Total,1997,1736.957,144.7464167
ISL,Iceland,Total,1998,1741.122,145.0935
ISL,Iceland,Total,1999,1742.37,145.1975
ISL,Iceland,Total,2000,1728.713,144.0594167
ISL,Iceland,Total,2001,1714.427,142.8689167
ISL,Iceland,Total,2002,1714.466,142.8721667
ISL,Iceland,Total,2003,1682.435,140.2029167
ISL,Iceland,Total,2004,1686.855,140.57125
ISL,Iceland,Total,2005,1614.845,134.5704167
ISL,Iceland,Total,2006,1588.35,132.3625
ISL,Iceland,Total,2007,1553.874,129.4895
ISL,Iceland,Total,2008,1625.204,135.4336667
ISL,Iceland,Total,2009,1536.385,128.0320833
ISL,Iceland,Total,2010,1527.852,127.321
ISL,Iceland,Total,2011,1537.681,128.1400833
ISL,Iceland,Total,2012,1523.065,126.9220833
ISL,Iceland,Total,2013,1524.133,127.0110833
ISL,Iceland,Total,2014,1513.436,126.1196667
ISL,Iceland,Total,2015,1511.402,125.9501667
ISL,Iceland,Total,2016,1519.995,126.66625
ISL,Iceland,Total,2017,1507.077,125.58975
ISL,Iceland,Total,2018,1496.456,124.7046667
ISL,Iceland,Total,2019,1480.148,123.3456667
ISL,Iceland,Total,2020,1464.424,122.0353333
ISL,Iceland,Total,2021,1460.389,121.6990833
ISL,Iceland,Total,2022,1459.89,121.6575
ISL,Iceland,Total,2023,1451.993,120.9994167
ISL,Iceland,Total,2024,1434.11,119.5091667
IRL,Ireland,Total,1970,2288.492,190.7076667
IRL,Ireland,Total,1971,2271.817,189.3180833
IRL,Ireland,Total,1972,2252.065,187.6720833
IRL,Ireland,Total,1973,2239.751,186.6459167
IRL,Ireland,Total,1974,2204.094,183.6745
IRL,Ireland,Total,1975,2194.346,182.8621667
IRL,Ireland,Total,1976,2188.959,182.41325
IRL,Ireland,Total,1977,2159.971,179.9975833
IRL,Ireland,Total,1978,2140.731,178.39425
IRL,Ireland,Total,1979,2119.439,176.6199167
IRL,Ireland,Total,1980,2080.96,173.4133333
IRL,Ireland,Total,1981,2050.177,170.8480833
IRL,Ireland,Total,1982,2042.994,170.2495
IRL,Ireland,Total,1983,2032.989,169.41575
IRL,Ireland,Total,1984,2015.289,167.94075
IRL,Ireland,Total,1985,2022.215,168.5179167
IRL,Ireland,Total,1986,2056.077,171.33975
IRL,Ireland,Total,1987,2035.811,169.6509167
IRL,Ireland,Total,1988,2044.02,170.335
IRL,Ireland,Total,1989,2051.203,170.9335833
IRL,Ireland,Total,1990,2039.915,169.9929167
IRL,Ireland,Total,1991,2005.541,167.1284167
IRL,Ireland,Total,1992,1958.083,163.1735833
IRL,Ireland,Total,1993,1931.917,160.9930833
IRL,Ireland,Total,1994,1932.173,161.0144167
IRL,Ireland,Total,1995,1962.008,163.5006667
IRL,Ireland,Total,1996,1953.599,162.7999167
IRL,Ireland,Total,1997,1954.201,162.8500833
IRL,Ireland,Total,1998,1914.3,159.525
IRL,Ireland,Total,1999,1890.1,157.5083333
IRL,Ireland,Total,2000,1877,156.4166667
IRL,Ireland,Total,2001,1853.8,154.4833333
IRL,Ireland,Total,2002,1838.7,153.225
IRL,Ireland,Total,2003,1808,150.6666667
IRL,Ireland,Total,2004,1792.6,149.3833333
IRL,Ireland,Total,2005,1793,149.4166667
IRL,Ireland,Total,2006,1772.1,147.675
IRL,Ireland,Total,2007,1744.8,145.4
IRL,Ireland,Total,2008,1710.6,142.55
IRL,Ireland,Total,2009,1660.5,138.375
IRL,Ireland,Total,2010,1664.9,138.7416667
IRL,Ireland,Total,2013,1677.3,139.775
IRL,Ireland,Total,2014,1688.9,140.7416667
IRL,Ireland,Total,2015,1682.1,140.175
IRL,Ireland,Total,2016,1705,142.0833333
IRL,Ireland,Total,2017,1727.3,143.9416667
IRL,Ireland,Total,2018,1742.4,145.2
IRL,Ireland,Total,2020,1620.2,135.0166667
IRL,Ireland,Total,2021,1629.8,135.8166667
IRL,Ireland,Total,2022,1658.8,138.2333333
IRL,Ireland,Total,2023,1629.3,135.775
IRL,Ireland,Total,2024,1621.7,135.1416667
ISR,Israel,Total,1981,1966.364,163.8636667
ISR,Israel,Total,1982,1942.088,161.8406667
ISR,Israel,Total,1983,1928.939,160.7449167
ISR,Israel,Total,1984,1931.973,160.99775
ISR,Israel,Total,1985,1931.973,160.99775
ISR,Israel,Total,1986,1926.916,160.5763333
ISR,Israel,Total,1987,1920.847,160.0705833
ISR,Israel,Total,1988,1878.364,156.5303333
ISR,Israel,Total,1989,1909.72,159.1433333
ISR,Israel,Total,1990,1904.663,158.7219167
ISR,Israel,Total,1991,1897.582,158.1318333
ISR,Israel,Total,1992,1951.192,162.5993333
ISR,Israel,Total,1993,1953.215,162.7679167
ISR,Israel,Total,1994,1993.675,166.1395833
ISR,Israel,Total,1995,2019.569,168.2974167
ISR,Israel,Total,1996,2037.771,169.81425
ISR,Israel,Total,1997,2041.117,170.0930833
ISR,Israel,Total,1998,2016.306,168.0255
ISR,Israel,Total,1999,2023.139,168.5949167
ISR,Israel,Total,2000,2033.031,169.41925
ISR,Israel,Total,2001,1992.15,166.0125
ISR,Israel,Total,2002,2008.505,167.3754167
ISR,Israel,Total,2003,1989.037,165.7530833
ISR,Israel,Total,2004,1966.233,163.85275
ISR,Israel,Total,2005,1957.112,163.0926667
ISR,Israel,Total,2006,1945.005,162.08375
ISR,Israel,Total,2007,1957.866,163.1555
ISR,Israel,Total,2008,1955.662,162.9718333
ISR,Israel,Total,2009,1956.012,163.001
ISR,Israel,Total,2010,1950.301,162.5250833
ISR,Israel,Total,2011,1941.947,161.8289167
ISR,Israel,Total,2012,1916.593,159.7160833
ISR,Israel,Total,2013,1906.779,158.89825
ISR,Israel,Total,2014,1893.307,157.7755833
ISR,Israel,Total,2015,1894.42,157.8683333
ISR,Israel,Total,2016,1918.541,159.8784167
ISR,Israel,Total,2017,1918.016,159.8346667
ISR,Israel,Total,2018,1910.715,159.22625
ISR,Israel,Total,2019,1894.942,157.9118333
ISR,Israel,Total,2020,1778.438,148.2031667
ISR,Israel,Total,2021,1877.381,156.4484167
ISR,Israel,Total,2022,1890.858,157.5715
ISR,Israel,Total,2023,1880.809,156.7340833
ISR,Israel,Total,2024,1877.038,156.4198333
ITA,Italy,Total,1970,2042.316,170.193
ITA,Italy,Total,1971,1989.836,165.8196667
ITA,Italy,Total,1972,1970.973,164.24775
ITA,Italy,Total,1973,1954.73,162.8941667
ITA,Italy,Total,1974,1924.153,160.3460833
ITA,Italy,Total,1975,1908.631,159.0525833
ITA,Italy,Total,1976,1906.535,158.8779167
ITA,Italy,Total,1977,1871.688,155.974
ITA,Italy,Total,1978,1861.644,155.137
ITA,Italy,Total,1979,1855.108,154.5923333
ITA,Italy,Total,1980,1856.145,154.67875
ITA,Italy,Total,1981,1862.422,155.2018333
ITA,Italy,Total,1982,1873.828,156.1523333
ITA,Italy,Total,1983,1873.101,156.09175
ITA,Italy,Total,1984,1862.735,155.2279167
ITA,Italy,Total,1985,1859.236,154.9363333
ITA,Italy,Total,1986,1867.672,155.6393333
ITA,Italy,Total,1987,1886.798,157.2331667
ITA,Italy,Total,1988,1890.464,157.5386667
ITA,Italy,Total,1989,1874.599,156.2165833
ITA,Italy,Total,1990,1863.888,155.324
ITA,Italy,Total,1991,1856.938,154.7448333
ITA,Italy,Total,1992,1860.098,155.0081667
ITA,Italy,Total,1993,1859.962,154.9968333
ITA,Italy,Total,1994,1853.881,154.4900833
ITA,Italy,Total,1995,1832.5,152.7083333
ITA,Italy,Total,1996,1841.439,153.45325
ITA,Italy,Total,1997,1835.325,152.94375
ITA,Italy,Total,1998,1849.668,154.139
ITA,Italy,Total,1999,1847.116,153.9263333
ITA,Italy,Total,2000,1827.7,152.3083333
ITA,Italy,Total,2001,1818.168,151.514
ITA,Italy,Total,2002,1801.002,150.0835
ITA,Italy,Total,2003,1784.348,148.6956667
ITA,Italy,Total,2004,1783.564,148.6303333
ITA,Italy,Total,2005,1779.861,148.32175
ITA,Italy,Total,2006,1781.106,148.4255
ITA,Italy,Total,2007,1786.214,148.8511667
ITA,Italy,Total,2008,1775.378,147.9481667
ITA,Italy,Total,2009,1742.563,145.2135833
ITA,Italy,Total,2010,1743.237,145.26975
ITA,Italy,Total,2011,1739.031,144.91925
ITA,Italy,Total,2012,1700.625,141.71875
ITA,Italy,Total,2013,1687.479,140.62325
ITA,Italy,Total,2014,1685.58,140.465
ITA,Italy,Total,2015,1688.082,140.6735
ITA,Italy,Total,2016,1692.141,141.01175
ITA,Italy,Total,2017,1690.696,140.8913333
ITA,Italy,Total,2018,1690.236,140.853
ITA,Italy,Total,2019,1680.492,140.041
ITA,Italy,Total,2020,1513.929,126.16075
ITA,Italy,Total,2021,1653.027,137.75225
ITA,Italy,Total,2022,1691.253,140.93775
ITA,Italy,Total,2023,1701.421,141.7850833
ITA,Italy,Total,2024,1709.15,142.4291667
JPN,Japan,Total,2020,1597.011,133.08425
JPN,Japan,Total,2021,1607.483,133.9569167
JPN,Japan,Total,2022,1606.995,133.91625
JPN,Japan,Total,2023,1610.745,134.22875
JPN,Japan,Total,2024,1617.381,134.78175
KOR,Korea,Total,2013,2105,175.4166667
KOR,Korea,Total,2014,2075,172.9166667
KOR,Korea,Total,2015,2082,173.5
KOR,Korea,Total,2018,1992,166
KOR,Korea,Total,2019,1966,163.8333333
KOR,Korea,Total,2020,1907,158.9166667
KOR,Korea,Total,2022,1900,158.3333333
KOR,Korea,Total,2023,1872,156
KOR,Korea,Total,2024,1865,155.4166667
LVA,Latvia,Total,1995,1867.147,155.5955833
LVA,Latvia,Total,1996,1865.496,155.458
LVA,Latvia,Total,1997,1861.21,155.1008333
LVA,Latvia,Total,1998,1860.042,155.0035
LVA,Latvia,Total,1999,1861.487,155.1239167
LVA,Latvia,Total,2000,1864.652,155.3876667
LVA,Latvia,Total,2001,1872.527,156.0439167
LVA,Latvia,Total,2002,1841.687,153.4739167
LVA,Latvia,Total,2003,1836.005,153.0004167
LVA,Latvia,Total,2004,1802.164,150.1803333
LVA,Latvia,Total,2005,1842.139,153.5115833
LVA,Latvia,Total,2006,1829.009,152.4174167
LVA,Latvia,Total,2007,1793.631,149.46925
LVA,Latvia,Total,2008,1751.089,145.9240833
LVA,Latvia,Total,2009,1707.336,142.278
LVA,Latvia,Total,2010,1692.401,141.0334167
LVA,Latvia,Total,2011,1707.045,142.25375
LVA,Latvia,Total,2012,1691.64,140.97
LVA,Latvia,Total,2013,1685.934,140.4945
LVA,Latvia,Total,2014,1695.308,141.2756667
LVA,Latvia,Total,2015,1663.186,138.5988333
LVA,Latvia,Total,2016,1663.836,138.653
LVA,Latvia,Total,2017,1649.865,137.48875
LVA,Latvia,Total,2018,1661.178,138.4315
LVA,Latvia,Total,2019,1660.633,138.3860833
LVA,Latvia,Total,2020,1570.681,130.8900833
LVA,Latvia,Total,2021,1597.461,133.12175
LVA,Latvia,Total,2022,1630.316,135.8596667
LVA,Latvia,Total,2023,1625.241,135.43675
LVA,Latvia,Total,2024,1636.665,136.38875
LTU,Lithuania,Total,1995,1552.343,129.3619167
LTU,Lithuania,Total,1996,1550.065,129.1720833
LTU,Lithuania,Total,1997,1554.901,129.5750833
LTU,Lithuania,Total,1998,1596.507,133.04225
LTU,Lithuania,Total,1999,1549.766,129.1471667
LTU,Lithuania,Total,2000,1657.845,138.15375
LTU,Lithuania,Total,2001,1645.638,137.1365
LTU,Lithuania,Total,2002,1619.101,134.9250833
LTU,Lithuania,Total,2003,1603.989,133.66575
LTU,Lithuania,Total,2004,1685.643,140.47025
LTU,Lithuania,Total,2005,1688.635,140.7195833
LTU,Lithuania,Total,2006,1680.991,140.0825833
LTU,Lithuania,Total,2007,1708.159,142.3465833
LTU,Lithuania,Total,2008,1733.278,144.4398333
LTU,Lithuania,Total,2009,1670.844,139.237
LTU,Lithuania,Total,2010,1697.472,141.456
LTU,Lithuania,Total,2011,1674.999,139.58325
LTU,Lithuania,Total,2012,1673.034,139.4195
LTU,Lithuania,Total,2013,1658.257,138.1880833
LTU,Lithuania,Total,2014,1650.661,137.5550833
LTU,Lithuania,Total,2015,1673.202,139.4335
LTU,Lithuania,Total,2016,1694.331,141.19425
LTU,Lithuania,Total,2017,1656.934,138.0778333
LTU,Lithuania,Total,2018,1664.095,138.6745833
LTU,Lithuania,Total,2019,1665.665,138.8054167
LTU,Lithuania,Total,2020,1595.552,132.9626667
LTU,Lithuania,Total,2021,1619.266,134.9388333
LTU,Lithuania,Total,2022,1624.95,135.4125
LTU,Lithuania,Total,2023,1640.355,136.69625
LTU,Lithuania,Total,2024,1659.65,138.3041667
LUX,Luxembourg,Total,1970,1884.545,157.0454167
LUX,Luxembourg,Total,1971,1880.96,156.7466667
LUX,Luxembourg,Total,1972,1859.946,154.9955
LUX,Luxembourg,Total,1973,1830.072,152.506
LUX,Luxembourg,Total,1974,1806.08,150.5066667
LUX,Luxembourg,Total,1975,1777.873,148.1560833
LUX,Luxembourg,Total,1976,1794.686,149.5571667
LUX,Luxembourg,Total,1977,1769.056,147.4213333
LUX,Luxembourg,Total,1978,1751.087,145.9239167
LUX,Luxembourg,Total,1979,1734.128,144.5106667
LUX,Luxembourg,Total,1980,1717.581,143.13175
LUX,Luxembourg,Total,1981,1692.823,141.0685833
LUX,Luxembourg,Total,1982,1674.813,139.56775
LUX,Luxembourg,Total,1983,1669.064,139.0886667
LUX,Luxembourg,Total,1984,1655.194,137.9328333
LUX,Luxembourg,Total,1985,1659.818,138.3181667
LUX,Luxembourg,Total,1986,1651.495,137.6245833
LUX,Luxembourg,Total,1987,1649.646,137.4705
LUX,Luxembourg,Total,1988,1669.989,139.16575
LUX,Luxembourg,Total,1989,1658.893,138.2410833
LUX,Luxembourg,Total,1990,1658.893,138.2410833
LUX,Luxembourg,Total,1991,1641.324,136.777
LUX,Luxembourg,Total,1992,1620.056,135.0046667
LUX,Luxembourg,Total,1993,1626.529,135.5440833
LUX,Luxembourg,Total,1994,1605.261,133.77175
LUX,Luxembourg,Total,1998,1598,133.1666667
LUX,Luxembourg,Total,2005,1566,130.5
LUX,Luxembourg,Total,2011,1519,126.5833333
LUX,Luxembourg,Total,2020,1388,115.6666667
LUX,Luxembourg,Total,2021,1475,122.9166667
LUX,Luxembourg,Total,2022,1472,122.6666667
LUX,Luxembourg,Total,2023,1466,122.1666667
LUX,Luxembourg,Total,2024,1468,122.3333333
MEX,Mexico,Total,2005,2284.318,190.3598333
MEX,Mexico,Total,2006,2271.572,189.2976667
MEX,Mexico,Total,2007,2252.178,187.6815
MEX,Mexico,Total,2008,2255.999,187.9999167
MEX,Mexico,Total,2009,2245.172,187.0976667
MEX,Mexico,Total,2010,2243.893,186.9910833
MEX,Mexico,Total,2011,2236.718,186.3931667
MEX,Mexico,Total,2012,2226.199,185.5165833
MEX,Mexico,Total,2013,2230.844,185.9036667
MEX,Mexico,Total,2014,2229.068,185.7556667
MEX,Mexico,Total,2015,2233.595,186.1329167
MEX,Mexico,Total,2016,2237.939,186.4949167
MEX,Mexico,Total,2017,2237.741,186.4784167
MEX,Mexico,Total,2018,2237.945,186.4954167
MEX,Mexico,Total,2019,2227.517,185.6264167
MEX,Mexico,Total,2020,2207.426,183.9521667
MEX,Mexico,Total,2021,2216.265,184.68875
MEX,Mexico,Total,2022,2226.3,185.525
MEX,Mexico,Total,2023,2206.628,183.8856667
MEX,Mexico,Total,2024,2193.358,182.7798333
NLD,Netherlands,Total,1995,1502.953,125.2460833
NLD,Netherlands,Total,1996,1514.931,126.24425
NLD,Netherlands,Total,1997,1505.469,125.45575
NLD,Netherlands,Total,1998,1498.38,124.865
NLD,Netherlands,Total,1999,1491.954,124.3295
NLD,Netherlands,Total,2000,1485.914,123.8261667
NLD,Netherlands,Total,2001,1475.767,122.9805833
NLD,Netherlands,Total,2002,1458.44,121.5366667
NLD,Netherlands,Total,2003,1449.821,120.8184167
NLD,Netherlands,Total,2004,1459.46,121.6216667
NLD,Netherlands,Total,2005,1450,120.8333333
NLD,Netherlands,Total,2006,1449.103,120.7585833
NLD,Netherlands,Total,2007,1451.464,120.9553333
NLD,Netherlands,Total,2008,1447.427,120.6189167
NLD,Netherlands,Total,2009,1438.088,119.8406667
NLD,Netherlands,Total,2010,1437.442,119.7868333
NLD,Netherlands,Total,2011,1435.548,119.629
NLD,Netherlands,Total,2012,1430.18,119.1816667
NLD,Netherlands,Total,2013,1438.8,119.9
NLD,Netherlands,Total,2014,1446.646,120.5538333
NLD,Netherlands,Total,2015,1449.67,120.8058333
NLD,Netherlands,Total,2016,1459.737,121.64475
NLD,Netherlands,Total,2017,1463.482,121.9568333
NLD,Netherlands,Total,2018,1463.412,121.951
NLD,Netherlands,Total,2019,1465.361,122.1134167
NLD,Netherlands,Total,2020,1416.243,118.02025
NLD,Netherlands,Total,2021,1445.17,120.4308333
NLD,Netherlands,Total,2022,1449.757,120.8130833
NLD,Netherlands,Total,2023,1449.243,120.77025
NLD,Netherlands,Total,2024,1445.043,120.42025
NZL,New Zealand,Total,1970,1863.992,155.3326667
NZL,New Zealand,Total,1971,1860.782,155.0651667
NZL,New Zealand,Total,1972,1846.338,153.8615
NZL,New Zealand,Total,1973,1844.031,153.66925
NZL,New Zealand,Total,1974,1852.456,154.3713333
NZL,New Zealand,Total,1975,1836.708,153.059
NZL,New Zealand,Total,1976,1833.498,152.7915
NZL,New Zealand,Total,1977,1838.915,153.2429167
NZL,New Zealand,Total,1978,1830.088,152.5073333
NZL,New Zealand,Total,1979,1820.86,151.7383333
NZL,New Zealand,Total,1980,1810.027,150.8355833
NZL,New Zealand,Total,1981,1791.972,149.331
NZL,New Zealand,Total,1982,1799.294,149.9411667
NZL,New Zealand,Total,1983,1852.858,154.4048333
NZL,New Zealand,Total,1984,1846.338,153.8615
NZL,New Zealand,Total,1985,1840.319,153.3599167
NZL,New Zealand,Total,2023,1751,145.9166667
NZL,New Zealand,Total,2024,1741,145.0833333
NOR,Norway,Total,1986,1527.8,127.3166667
NOR,Norway,Total,1987,1500.8,125.0666667
NOR,Norway,Total,1988,1503.6,125.3
NOR,Norway,Total,1989,1500.6,125.05
NOR,Norway,Total,1990,1492.676,124.3896667
NOR,Norway,Total,1991,1489.897,124.1580833
NOR,Norway,Total,1993,1496.569,124.7140833
NOR,Norway,Total,1994,1494.442,124.5368333
NOR,Norway,Total,2022,1422,118.5
NOR,Norway,Total,2023,1412,117.6666667
NOR,Norway,Total,2024,1407,117.25
POL,Poland,Total,1993,1903.245,158.60375
POL,Poland,Total,1994,1940.738,161.7281667
POL,Poland,Total,1995,1858.513,154.8760833
POL,Poland,Total,1996,1858.66,154.8883333
POL,Poland,Total,1997,1858.48,154.8733333
POL,Poland,Total,1998,1858.427,154.8689167
POL,Poland,Total,1999,1874.98,156.2483333
POL,Poland,Total,2000,1858.34,154.8616667
POL,Poland,Total,2001,1860.119,155.0099167
POL,Poland,Total,2002,1855.463,154.6219167
POL,Poland,Total,2003,1860.549,155.04575
POL,Poland,Total,2004,1860.871,155.0725833
